,CEP,latitude,longitude,valor_total,contagem,bairro_dominante
1417,41815070,-12.9777334,-38.501648,9733.779999999999,3,ITAIGARA
1418,41253070,-12.9777334,-38.501648,4175.05,10,S MARCOS
1419,41120110,-12.9696179,-38.4552896,5621.85,3,PERNAMBUES
1420,40335880,-12.9777334,-38.501648,1023.4,1,PERO VAZ
1421,41290540,-12.9777334,-38.501648,62122.740000000005,68,PIRAJA
1422,41940130,-12.9777334,-38.501648,3973.27,3,RIO VERMELHO
1423,40310070,-12.9777334,-38.501648,8962.61,2,PAU MIUDO
1424,41940330,-12.9777334,-38.501648,763.25,5,RIO VERMELHO
1425,41610320,-12.9777334,-38.501648,2052.55,4,ITAPUA
1426,41710040,-12.9777334,-38.501648,12348.01,24,BOCA DO RIO
1427,40025000,-12.974329,-38.50749260000001,122676.68,27,BX DOS SAPATEIROS
1428,40283270,-12.9777334,-38.501648,3245.89,7,DANIEL LISBOA
1429,40394130,-12.9777334,-38.501648,12060.55,15,CAPELINHA
1430,40270400,-12.9777334,-38.501648,3504.25,5,VL LAURA
1431,41500450,-12.9777334,-38.501648,43949.32,10,S CRISTOVAO
1432,40270240,-12.9777334,-38.501648,96340.45,112,VL LAURA
1433,41351490,-12.9777334,-38.501648,8597.699999999999,6,NOVA BRASILIA
1434,41810012,-12.9876596,-38.4496661,4384.29,8,PITUBA
1435,41810825,-12.9993705,-38.4528709,48676.11,15,PITUBA
1436,41650125,-12.9484293,-38.3765873,11758.9,8,PIATA
1437,41275218,-12.9777334,-38.501648,210.21,1,CAMPINAS DE PIRAJA
1438,41295700,-12.9777334,-38.501648,9531.220000000001,11,PIRAJA
1439,41710450,-12.9777334,-38.501648,2428.39,8,BOCA DO RIO
1440,41213750,-12.9777334,-38.501648,403.06,1,SUSSUARANA
1441,41920120,-12.9777334,-38.501648,4901.02,4,STA CRUZ
1442,40352680,-12.9777334,-38.501648,687.23,1,FAZ GRANDE DO RETIRO
1443,40385650,-12.9777334,-38.501648,25526.079999999998,5,BOA VISTA DE SAO CAETANO
1444,40285820,-12.9777334,-38.501648,195875.96000000002,30,BROTAS
1445,41120080,-12.9777334,-38.501648,2832.07,2,PERNAMBUES
1446,40280971,-12.9777334,-38.501648,5341.37,2,PRQ BELA VISTA
1447,41830600,-12.9777334,-38.501648,234388.86,27,PITUBA
1448,41185230,-12.9777334,-38.501648,100692.49,9,S GONCALO
1449,40335611,-12.9777334,-38.501648,7133.78,14,PERO VAZ
1450,40391210,-12.9777334,-38.501648,535.15,1,S CAETANO
1451,41181125,-12.9604579,-38.4384893,966.03,3,CABULA VI
1452,40070370,-12.9777334,-38.501648,8658.789999999999,14,BARRIS
1453,40800400,-12.9777334,-38.501648,13830.09,32,PARIPE
1454,40243047,-12.9811024,-38.4984606,28717.44,12,ENGENHO VELHO DE BROTAS
1455,41180400,-12.9777334,-38.501648,14878.18,13,SABOEIRO
1456,41290500,-12.9777334,-38.501648,1172.79,5,PIRAJA
1457,41195055,-12.9452027,-38.46209959999999,3080.2200000000003,4,BARREIRAS
1458,40270550,-12.9777334,-38.501648,536191.41,50,VL LAURA
1459,41290010,-12.9777334,-38.501648,7213.6900000000005,15,PIRAJA
1460,41181400,-12.9777334,-38.501648,1249.5700000000002,2,CABULA VI
1461,40720650,-12.9777334,-38.501648,22293.010000000002,8,PR GRANDE
1462,40254100,-12.9822947,-38.4903307,1682.15,5,COSME DE FARIAS
1463,40415050,-12.9777334,-38.501648,995.8699999999999,2,BONFIM
1464,40349650,-12.9777334,-38.501648,1615.24,5,AT DO PERU
1465,40830420,-12.9777334,-38.501648,92.4,1,PARIPE
1466,40365610,-12.9437541,-38.4888687,8768.43,12,CURUZU
1467,40302380,-12.9777334,-38.501648,1676.09,5,MACAUBAS
1468,40140210,-13.0092457,-38.5237062,7460.2300000000005,6,BARRA
1469,40430430,-12.9777334,-38.501648,1078.51,5,VL RUY BARBOSA
1470,40718615,-12.8957641,-38.4869649,1167.71,1,PLATAFORMA
1471,41213148,-12.9299069,-38.4478447,3679.28,7,SUSSUARANA
1472,41181140,-12.9777334,-38.501648,983.6899999999999,3,CABULA VI
1473,40325106,-12.9777334,-38.501648,66.96,1,LIBERDADE
1474,41306835,-12.848453,-38.4524553,1880.02,5,NOVA BRASILIA DE VALERIA
1475,41630395,-12.9508316,-38.3543544,4491.53,3,ITAPUA
1476,41320020,-12.9777334,-38.501648,17957.09,4,CASTELO BRANCO
1477,40045030,-12.9777334,-38.501648,8304.29,7,SAUDE
1478,40720460,-12.9777334,-38.501648,37323.93,42,PERIPERI
1479,41720003,-12.9646064,-38.4315606,5895.88,4,IMBUI
1480,41320058,-12.9036323,-38.43018230000001,98.8,1,CASTELO BRANCO
1481,40717280,-12.9777334,-38.501648,1036.13,5,PLATAFORMA
1482,40470430,-12.9777334,-38.501648,1206.76,2,LOBATO
1483,40265070,-12.9777334,-38.501648,14878.0,18,STA TERESA
1484,41925360,-12.9777334,-38.501648,4703.74,2,STA CRUZ
1485,41350490,-12.9777334,-38.501648,1984.3899999999999,2,NOVA BRASILIA
1486,41385420,-12.9777334,-38.501648,7996.5,12,SETE DE ABRIL
1487,41905125,-13.0044729,-38.4726714,2316.69,3,NORDESTE
1488,41301595,-12.8674358,-38.4301931,4555.82,5,VALERIA
1489,41515326,-12.9777334,-38.501648,2414.54,1,BAIRRO DA PAZ
1490,40045130,-12.9777334,-38.501648,3054.42,4,SAUDE
1491,40720110,-12.864397,-38.4733285,554.62,2,PERIPERI
1492,40390650,-12.9777334,-38.501648,1167.71,1,S CAETANO
1493,40720174,-12.9777334,-38.501648,409.46,1,PERIPERI
1494,40349190,-12.9777334,-38.501648,1089.55,1,AT DO PERU
1495,41925265,-13.0012524,-38.4785142,2076.9,4,STA CRUZ
1496,40283560,-12.9777334,-38.501648,143332.74,61,DANIEL LISBOA
1497,40320630,-12.9777334,-38.501648,6911.36,8,CAIXA D AGUA
1498,40296120,-12.9777334,-38.501648,3428.99,7,CANDEAL
1499,41905400,-12.9777334,-38.501648,1894.51,3,NORDESTE
1500,40717110,-12.9777334,-38.501648,3453.98,6,PLATAFORMA
1501,40730730,-12.9777334,-38.501648,37849.99,6,FAZ COUTOS
1502,41925035,-13.0028232,-38.4790012,2450.31,3,STA CRUZ
1503,40210320,-12.9777334,-38.501648,533.47,2,FEDERACAO
1504,41190330,-12.9777334,-38.501648,93.1,1,S GONCALO
1505,40354141,-12.9777334,-38.501648,18800.16,2,FAZ GRANDE DO RETIRO
1506,41900065,-13.0118792,-38.4759259,4445.09,8,AMARALINA
1507,41275126,-12.9164506,-38.4651729,7301.5199999999995,6,CAMPINAS DE PIRAJA
1508,41480250,-12.9777334,-38.501648,4080.44,2,MUSSURUNGA II
1509,41100160,-12.9777334,-38.501648,33328.46,32,PERNAMBUES
1510,41600550,-12.9777334,-38.501648,91393.44,25,STELLA MARIS
1511,41350188,-12.9164319,-38.4133637,1648.19,2,NOVA BRASILIA
1512,40387170,-12.9777334,-38.501648,158.07,2,BOA VISTA DE SAO CAETANO
1513,41207691,-12.9777334,-38.501648,5006.83,3,TANCREDO NEVES
1514,41120280,-12.9777334,-38.501648,2099.5,3,PERNAMBUES
1515,41207660,-12.9777334,-38.501648,2174.6800000000003,6,TANCREDO NEVES
1516,40717120,-12.9777334,-38.501648,51691.16,17,PLATAFORMA
1517,40390645,-12.93541,-38.4864092,5363.3,2,S CAETANO
1518,40055000,-12.9777334,-38.501648,23266.02,14,NAZARE
1519,40715290,-12.9777334,-38.501648,693.87,2,IA AMARELA
1520,40243245,-12.9853395,-38.5019606,1040.35,3,ENGENHO VELHO DE BROTAS
1521,40140310,-13.0076642,-38.5260359,10559.89,14,BARRA
1522,40330200,-12.9777334,-38.501648,65846.82,54,IAPI
1523,41200100,-12.9500332,-38.4582661,101119.68,26,ENGOMADEIRA
1524,40454100,-12.9343414,-38.4999386,2448.75,9,URUGUAI
1525,40230680,-12.9777334,-38.501648,154647.71,37,FEDERACAO
1526,40342710,-12.9469399,-38.4838424,2572.96,6,STA MONICA
1527,40265060,-12.9777334,-38.501648,16365.08,16,STA TERESA
1528,40720074,-12.9777334,-38.501648,80.7,2,PERIPERI
1529,41510090,-12.9124326,-38.35250010000001,1272.54,5,S CRISTOVAO
1530,40313090,-12.9661731,-38.4877444,4586.7,14,CIDADE NOVA
1531,40354115,-12.9453323,-38.48263439999999,2392.94,6,FAZ GRANDE DO RETIRO
1532,40250400,-12.9777334,-38.501648,53394.55,17,COSME DE FARIAS
1533,41225080,-12.9312456,-38.4595265,27852.66,5,MATA ESCURA
1534,41231215,-12.9302652,-38.4634702,1782.3600000000001,5,JD STO INACIO
1535,41620120,-12.9777334,-38.501648,45543.35,22,ITAPUA
1536,41810130,-12.9777334,-38.501648,36560.32,7,PITUBA
1537,40820160,-12.9777334,-38.501648,6487.679999999999,14,PARIPE
1538,41490286,-12.9167821,-38.3676892,45492.67,2,MUSSURUNGA I
1539,41100450,-12.9777334,-38.501648,827.77,2,PERNAMBUES
1540,40290555,-12.9940649,-38.4944368,1625.54,2,ACUPE DE BROTAS
1541,41810105,-12.9962447,-38.45245999999999,44363.74,9,PITUBA
1542,41650320,-12.9777334,-38.501648,22132.79,18,PIATA
1543,40330201,-12.9777334,-38.501648,62222.66,42,IAPI
1544,40354130,-12.9777334,-38.501648,5734.45,2,FAZ GRANDE DO RETIRO
1545,41185270,-12.9777334,-38.501648,37199.24,16,S GONCALO
1546,40350415,-12.9488369,-38.4750536,694.08,1,FAZ GRANDE DO RETIRO
1547,40387150,-12.9777334,-38.501648,1554.39,4,BOA VISTA DE SAO CAETANO
1548,40368020,-12.9777334,-38.501648,2267.05,4,LIBERDADE
1549,40325130,-12.9777334,-38.501648,5982.19,15,LIBERDADE
1550,41510535,-12.9068012,-38.3580903,24271.04,3,S CRISTOVAO
1551,40296360,-12.9777334,-38.501648,30015.13,34,CANDEAL
1552,40301065,-12.9606362,-38.5002168,1858.58,4,BARBALHO
1553,40280120,-12.9777334,-38.501648,21477.53,24,PRQ BELA VISTA
1554,40731130,-12.9777334,-38.501648,1320.8700000000001,4,FAZ COUTOS
1555,41490550,-12.9777334,-38.501648,265.53,2,MUSSURUNGA I
1556,40710610,-12.8975427,-38.4897708,100926.79,9,PLATAFORMA
1557,41611565,-12.941906,-38.3606061,5385.030000000001,6,NOVA BRASILIA DE ITAPUA
1558,41253196,-12.9218771,-38.4410199,1965.0200000000002,5,S MARCOS
1559,41350045,-12.9119389,-38.414093,731.24,2,NOVA BRASILIA
1560,41830475,-13.0033231,-38.4678647,45873.670000000006,31,PITUBA
1561,41338470,-12.9777334,-38.501648,1215.2,2,CAJAZEIRAS
1562,41610200,-12.9777334,-38.501648,22412.73,24,ITAPUA
1563,41750103,-12.9847294,-38.4398271,636.95,1,ARMACAO
1564,41925795,-13.0064381,-38.4818712,13406.37,15,STA CRUZ
1565,40335680,-12.953837,-38.4880797,1111.8999999999999,2,PERO VAZ
1566,41315170,-12.9777334,-38.501648,31973.38,15,D AVELAR
1567,40435385,-12.9230439,-38.4986312,4848.28,14,MASSARANDUBA
1568,40720336,-12.8671056,-38.4714349,453.11999999999995,3,PERIPERI
1569,40296710,-13.0067101,-38.4924012,56116.1,18,CANDEAL
1570,40220645,-13.003457,-38.4975085,1329.9099999999999,3,ENGENHO VELHO DA FEDERACAO
1571,40260215,-12.9731291,-38.4825612,14033.380000000001,10,LUIS ANSELMO
1572,40354100,-12.9777334,-38.501648,10113.7,14,FAZ GRANDE DO RETIRO
1573,41630465,-12.9333171,-38.367248,3261.1899999999996,2,ITAPUA
1574,40421520,-12.9777334,-38.501648,55519.219999999994,43,RIBEIRA
1575,41100111,-12.9777334,-38.501648,818.35,3,PERNAMBUES
1576,40252090,-12.9777334,-38.501648,2991.2200000000003,4,COSME DE FARIAS
1577,41820700,-12.9777334,-38.501648,730977.57,42,CAM DAS ARVORES
1578,40415285,-12.9242557,-38.5050432,14282.04,22,BONFIM
1579,41213470,-12.9777334,-38.501648,12551.060000000001,10,SUSSUARANA
1580,40252250,-12.9777334,-38.501648,185.79,2,COSME DE FARIAS
1581,41610465,-12.9428961,-38.3676731,2441.4300000000003,6,ITAPUA
1582,40370120,-12.9777334,-38.501648,58842.72,22,LIBERDADE
1583,40450380,-12.9777334,-38.501648,1997.01,8,URUGUAI
1584,40100100,-12.9939191,-38.5154632,4911.45,8,GARCIA
1585,41620455,-12.9548132,-38.35824040000001,427.16999999999996,3,ITAPUA
1586,40220101,-12.9777334,-38.501648,13585.75,26,ENGENHO VELHO DA FEDERACAO
1587,40243045,-12.9814972,-38.4996405,37640.74,29,ENGENHO VELHO DE BROTAS
1588,40720258,-12.8670076,-38.4687901,96115.30000000002,12,PERIPERI
1589,41610105,-12.9448797,-38.377312,75.9,1,ITAPUA
1590,41620580,-12.9777334,-38.501648,12738.43,19,ITAPUA
1591,40325390,-12.9777334,-38.501648,39510.78,24,LIBERDADE
1592,41620530,-12.9777334,-38.501648,14903.83,6,ITAPUA
1593,40280070,-12.9777334,-38.501648,129144.39,39,PRQ BELA VISTA
1594,40430170,-12.9777334,-38.501648,52329.1,43,VL RUY BARBOSA
1595,40080001,-12.9777334,-38.501648,206077.84999999998,14,CPO GRANDE
1596,40415080,-12.9777334,-38.501648,1997.67,2,BONFIM
1597,41253010,-12.9201728,-38.4419412,21408.96,16,S MARCOS
1598,41150120,-12.9777334,-38.501648,19672.38,26,CABULA
1599,41620810,-12.9477811,-38.3605277,26838.48,14,ITAPUA
1600,41218094,-12.9777334,-38.501648,8991.26,14,NOVO HORIZONTE
1601,41710620,-12.9777334,-38.501648,45555.29,6,BOCA DO RIO
1602,41610970,-12.9777334,-38.501648,314.85,2,ITAPUA
1603,41510515,-12.915243,-38.3473607,2863.63,13,S CRISTOVAO
1604,40313500,-12.9777334,-38.501648,8395.67,11,CIDADE NOVA
1605,41620295,-12.9442714,-38.3716762,5542.78,3,ITAPUA
1606,41347330,-12.9777334,-38.501648,804.8000000000001,4,BOCA DA MATA
1607,40440246,-12.9230463,-38.5029767,264.03,1,CAM DE AREIA
1608,40243080,-12.9777334,-38.501648,29832.27,8,ENGENHO VELHO DE BROTAS
1609,40230113,-12.9984714,-38.4998565,826294.15,11,FEDERACAO
1610,41150020,-12.9777334,-38.501648,48383.39,15,CABULA
1611,40080005,-12.9947697,-38.5272993,15115.01,12,VITORIA
1612,41192165,-12.9557311,-38.4425986,91221.92,12,NARANDIBA
1613,40352230,-12.9777334,-38.501648,15706.36,24,FAZ GRANDE DO RETIRO
1614,40415240,-12.9777334,-38.501648,3178.2000000000003,8,BONFIM
1615,40170150,-12.9777334,-38.501648,6129.92,7,ONDINA
1616,41110180,-12.9777334,-38.501648,4650.54,6,PERNAMBUES
1617,41315160,-12.9777334,-38.501648,6959.31,15,D AVELAR
1618,40231250,-12.9777334,-38.501648,1042706.2200000001,49,FEDERACAO
1619,41211225,-12.9451544,-38.4428472,1289.8700000000001,3,ARENOSO
1620,40327495,-12.944603,-38.4917421,96.76,1,LIBERDADE
1621,41214285,-12.929941,-38.4437011,72.57,1,SUSSUARANA
1622,41387160,-12.9777334,-38.501648,24074.7,12,SETE DE ABRIL
1623,40313120,-12.9777334,-38.501648,20427.14,29,CIDADE NOVA
1624,41603280,-12.9777334,-38.501648,16408.45,12,PR DO FLAMENGO
1625,41320750,-12.9777334,-38.501648,155.45,1,CASTELO BRANCO
1626,40450025,-12.9308202,-38.4909989,1167.71,1,URUGUAI
1627,41940580,-12.9777334,-38.501648,2089.1,1,RIO VERMELHO
1628,40760520,-12.9777334,-38.501648,78.85,1,COUTOS
1629,41900490,-12.9777334,-38.501648,302.23,2,AMARALINA
1630,41275360,-12.9777334,-38.501648,1339.88,6,CAMPINAS DE PIRAJA
1631,40420340,-12.9777334,-38.501648,139307.84,36,RIBEIRA
1632,40425010,-12.9284119,-38.5129159,2737.29,11,MTE SERRAT
1633,40040600,-12.9777334,-38.501648,6021.360000000001,6,SAUDE
1634,40240200,-12.9777334,-38.501648,200.13,2,ENGENHO VELHO DE BROTAS
1635,40255415,-12.9691652,-38.4933564,2275.94,4,MATATU
1636,40221235,-13.000923,-38.4930407,4547.26,10,ENGENHO VELHO DA FEDERACAO
1637,41231065,-12.9274291,-38.4606597,2915.7200000000003,3,JD STO INACIO
1638,41630600,-12.9777334,-38.501648,21369.13,16,ITAPUA
1639,41940670,-12.9777334,-38.501648,35072.89,12,RIO VERMELHO
1640,41490390,-12.9777334,-38.501648,312.47,1,MUSSURUNGA I
1641,40420490,-12.9777334,-38.501648,6121.12,4,RIBEIRA
1642,40040010,-12.9803747,-38.51373220000001,29864.82,18,NAZARE
1643,40226560,-12.9777334,-38.501648,9487.189999999999,7,AT DAS POMBAS
1644,41185150,-12.9777334,-38.501648,357.6,2,S GONCALO
1645,40210620,-12.9777334,-38.501648,10197.14,9,FEDERACAO
1646,41620730,-12.9777334,-38.501648,3516.61,9,ITAPUA
1647,41502355,-12.9045555,-38.3511639,17654.1,6,JD DAS MARGARIDAS
1648,41195760,-12.9777334,-38.501648,6620.58,12,BARREIRAS
1649,40391136,-12.9318319,-38.47415,6798.47,8,S CAETANO
1650,41290690,-12.9777334,-38.501648,4874.7,7,PIRAJA
1651,40230080,-12.9943908,-38.5069877,2454.94,4,FEDERACAO
1652,40040380,-12.9777334,-38.501648,53298.719999999994,5,NAZARE
1653,41320595,-12.9020991,-38.4403882,424.65000000000003,2,CASTELO BRANCO
1654,41650295,-12.9503656,-38.3896275,25152.420000000002,8,PIATA
1655,41120130,-12.9777334,-38.501648,1767.8200000000002,3,PERNAMBUES
1656,41213006,-12.9777334,-38.501648,9962.89,11,SUSSUARANA
1657,40221080,-12.9984375,-38.493635,12942.59,17,ENGENHO VELHO DA FEDERACAO
1658,40330495,-12.9560479,-38.4776,4898.04,5,IAPI
1659,41706740,-12.9777334,-38.501648,24486.46,3,BOCA DO RIO
1660,41100180,-12.9777334,-38.501648,59247.7,27,PERNAMBUES
1661,41225190,-12.9777334,-38.501648,44241.59,35,MATA ESCURA
1662,40313480,-12.9777334,-38.501648,9891.14,7,CIDADE NOVA
1663,41385360,-12.9777334,-38.501648,21085.61,1,SETE DE ABRIL
1664,40450610,-12.9387281,-38.5011289,4632.85,6,URUGUAI
1665,41620605,-12.9479558,-38.3644814,8111.84,4,ITAPUA
1666,40386105,-12.9239062,-38.4769877,7116.92,1,BOA VISTA DE SAO CAETANO
1667,41705380,-12.9777334,-38.501648,26008.18,15,BOCA DO RIO
1668,41706790,-12.9777334,-38.501648,5527.259999999999,5,BOCA DO RIO
1669,41630090,-12.9777334,-38.501648,216061.74,26,ITAPUA
1670,41810600,-12.9777334,-38.501648,29539.66,8,PITUBA
1671,40026020,-12.9777334,-38.501648,2289.14,1,PELOURINHO
1672,40420020,-12.9777334,-38.501648,18750.86,11,RIBEIRA
1673,41710705,-12.9763993,-38.4305986,3229.52,8,BOCA DO RIO
1674,40300700,-12.9777334,-38.501648,5054.88,7,MACAUBAS
1675,41740085,-12.9647656,-38.4052185,14039.160000000002,11,PITUACU
1676,40352130,-12.9777334,-38.501648,14072.369999999999,17,FAZ GRANDE DO RETIRO
1677,40425140,-12.9777334,-38.501648,3734.42,9,MTE SERRAT
1678,41710690,-12.9777334,-38.501648,8478.76,13,BOCA DO RIO
1679,41620670,-12.9777334,-38.501648,9449.62,13,ITAPUA
1680,41740210,-12.9700092,-38.4169408,4508.3099999999995,7,PITUACU
1681,40450540,-12.9777334,-38.501648,7328.3099999999995,10,URUGUAI
1682,40730000,-12.9777334,-38.501648,48752.83,9,FAZ COUTOS
1683,41705650,-12.9777334,-38.501648,8142.15,3,BOCA DO RIO
1684,41210070,-12.9777334,-38.501648,6047.84,10,TANCREDO NEVES
1685,41820430,-12.9777334,-38.501648,318547.83999999997,5,CAM DAS ARVORES
1686,41603200,-12.9777334,-38.501648,7517.38,10,PR DO FLAMENGO
1687,40715093,-12.8932427,-38.4720626,2094.42,3,IA AMARELA
1688,40040465,-12.9820867,-38.5106875,9816.65,12,NAZARE
1689,40325680,-12.9777334,-38.501648,7395.95,25,LIBERDADE
1690,40366370,-12.9777334,-38.501648,1887.65,7,CURUZU
1691,41195080,-12.9456014,-38.4555825,74979.36,20,BARREIRAS
1692,41295270,-12.9777334,-38.501648,50961.200000000004,8,PIRAJA
1693,40444072,-12.9376423,-38.5044547,784.61,3,ROMA
1694,41500088,-12.9194222,-38.3492755,3972.1,23,S CRISTOVAO
1695,41185140,-12.9777334,-38.501648,162.09,2,S GONCALO
1696,41250403,-12.936365,-38.4238639,2803.78,7,S MARCOS
1697,40310325,-12.9635266,-38.4804392,739.61,2,PAU MIUDO
1698,41950880,-12.9777334,-38.501648,22147.3,22,RIO VERMELHO
1699,40275236,-12.9796412,-38.479339,5040.26,7,CAMPINAS DE BROTAS
1700,41311268,-12.892925,-38.4430643,214.82,3,AGUAS CLARAS
1701,41490175,-12.9119452,-38.36562929999999,38977.76,17,MUSSURUNGA I
1702,41213740,-12.9777334,-38.501648,8426.880000000001,11,SUSSUARANA
1703,40750294,-12.8547552,-38.4598824,13752.1,9,COUTOS
1704,40731225,-12.8496787,-38.4696441,3736.2200000000003,6,FAZ COUTOS
1705,40385450,-12.9777334,-38.501648,1139.8899999999999,3,BOA VISTA DE SAO CAETANO
1706,41815110,-12.9945219,-38.4701422,1973.41,2,ITAIGARA
1707,40310280,-12.9777334,-38.501648,1053.91,1,PAU MIUDO
1708,41740380,-12.9777334,-38.501648,70231.16,9,PITUACU
1709,40720070,-12.9777334,-38.501648,3577.12,8,PERIPERI
1710,40391050,-12.9777334,-38.501648,16149.48,4,S CAETANO
1711,41500387,-12.9197466,-38.3500749,720.48,9,S CRISTOVAO
1712,40375000,-12.9471979,-38.4963081,16565.65,28,LIBERDADE
1713,41706030,-12.9777334,-38.501648,1060.62,2,BOCA DO RIO
1714,41345125,-12.9031808,-38.381587,1699.7800000000002,4,CAJAZEIRAS
1715,41185290,-12.9777334,-38.501648,9926.74,7,S GONCALO
1716,40713690,-12.9777334,-38.501648,3997.6000000000004,11,ITACARANHA
1717,41190270,-12.9777334,-38.501648,1920.67,5,S GONCALO
1718,41940490,-12.9777334,-38.501648,8965.14,14,RIO VERMELHO
1719,41205235,-12.9403215,-38.4491731,1950.22,5,TANCREDO NEVES
1720,41900350,-12.9777334,-38.501648,273.23,2,AMARALINA
1721,40130200,-12.9777334,-38.501648,18472.87,13,BARRA
1722,40393770,-12.9777334,-38.501648,7145.97,2,CAPELINHA
1723,41810000,-12.9777334,-38.501648,32737.75,31,PITUBA
1724,40252450,-12.9777334,-38.501648,3437.7200000000003,14,COSME DE FARIAS
1725,41603265,-12.9260034,-38.3177252,23605.48,6,PR DO FLAMENGO
1726,41207515,-12.9507773,-38.4460058,7209.07,2,TANCREDO NEVES
1727,41510207,-12.9123929,-38.3798452,433.42,1,S CRISTOVAO
1728,40040580,-12.9743983,-38.5056719,1307.35,6,SAUDE
1729,40440030,-12.9777334,-38.501648,1524.83,1,CAM DE AREIA
1730,41630590,-12.939085,-38.3669457,41699.29,27,ITAPUA
1731,40717240,-12.9777334,-38.501648,1952.14,3,PLATAFORMA
1732,41100580,-12.9777334,-38.501648,33935.59,8,PERNAMBUES
1733,41213640,-12.9777334,-38.501648,8072.4400000000005,10,SUSSUARANA
1734,40310000,-12.9777334,-38.501648,66287.97,66,PAU MIUDO
1735,41830101,-12.9777334,-38.501648,1272.24,3,PITUBA
1736,40315440,-12.9777334,-38.501648,22906.67,17,PAU MIUDO
1737,41315022,-12.905242,-38.44512479999999,3924.9900000000002,3,D AVELAR
1738,40325870,-12.9777334,-38.501648,14230.31,25,LIBERDADE
1739,41760140,-12.9777334,-38.501648,28944.1,23,COSTA AZUL
1740,40240425,-12.9854089,-38.5023199,74.5,1,ENGENHO VELHO DE BROTAS
1741,40375050,-12.9777334,-38.501648,1537.98,4,LIBERDADE
1742,40720372,-12.8617779,-38.4725892,22.88,1,PERIPERI
1743,40060135,-12.9830239,-38.5177124,192.25,1,DOIS DE JULHO
1744,41215730,-12.9777334,-38.501648,998.99,3,SUSSUARANA
1745,40252060,-12.9777334,-38.501648,9080.470000000001,5,COSME DE FARIAS
1746,41710002,-12.9741341,-38.429941,2626.49,4,BOCA DO RIO
1747,41500460,-12.9777334,-38.501648,1863.28,8,S CRISTOVAO
1748,40100490,-12.9777334,-38.501648,1521.37,3,GARCIA
1749,41502305,-12.9018848,-38.3506527,6637.91,5,JD DAS MARGARIDAS
1750,41205000,-12.9427863,-38.4495734,649162.63,26,TANCREDO NEVES
1751,41611635,-12.9376744,-38.355253,4726.45,3,NOVA BRASILIA DE ITAPUA
1752,40355010,-12.9417561,-38.48203549999999,26648.95,27,FAZ GRANDE DO RETIRO
1753,41510000,-12.9777334,-38.501648,207037.11000000002,26,S CRISTOVAO
1754,40301146,-12.968218,-38.50264749999999,119018.12999999999,32,BARBALHO
1755,40330519,-12.9577897,-38.4786238,24026.14,6,IAPI
1756,40349781,-12.9777334,-38.501648,210.21,1,AT DO PERU
1757,41925195,-13.0029094,-38.4731644,3395.26,1,STA CRUZ
1758,41385765,-12.9103162,-38.4245978,1090.53,1,SETE DE ABRIL
1759,41336070,-12.9777334,-38.501648,17686.16,14,CAJAZEIRAS
1760,41185190,-12.9777334,-38.501648,51413.89,7,S GONCALO
1761,41150080,-12.9777334,-38.501648,1362.31,4,CABULA
1762,41320157,-12.9028913,-38.436717,1215.27,2,CASTELO BRANCO
1763,40720480,-12.9777334,-38.501648,5902.55,7,PERIPERI
1764,41635020,-12.9777334,-38.501648,7494.49,16,ITAPUA
1765,41185050,-12.9777334,-38.501648,793.35,3,S GONCALO
1766,40325560,-12.9777334,-38.501648,4715.33,6,LIBERDADE
1767,40390150,-12.9777334,-38.501648,2103.5,7,S CAETANO
1768,40715270,-12.9777334,-38.501648,4829.7,7,IA AMARELA
1769,41205180,-12.9777334,-38.501648,2399.5,4,TANCREDO NEVES
1770,41300210,-12.8675745,-38.4321565,2856.8,5,VALERIA
1771,41192145,-12.9577846,-38.4508988,805.45,4,NARANDIBA
1772,41120230,-12.9777334,-38.501648,4005.3500000000004,5,PERNAMBUES
1773,40255010,-12.9773113,-38.5003045,1618.1599999999999,7,MATATU
1774,40270200,-12.9777334,-38.501648,26804.28,27,VL LAURA
